Position	Mean	SD	End	BG	DataType
1215	0.90081148068312	0.0302173389277485	5	Data	mRNA
1216	0.898586060268973	0.0302753933733349	5	Data	mRNA
1217	0.900134178817945	0.0303818265235768	5	Data	mRNA
1218	0.899166604724837	0.0303140963370592	5	Data	mRNA
1219	0.906810440060387	0.0305946928240604	5	Data	mRNA
1220	0.885620567421332	0.0252827110529	5	Data	mRNA
1221	0.875654554262324	0.0244989760374829	5	Data	mRNA
1222	0.877299430220607	0.0244409215918965	5	Data	mRNA
1223	0.875557796853013	0.0245957334467937	5	Data	mRNA
1224	0.877783217267161	0.0244409215918965	5	Data	mRNA
1225	0.887265443379615	0.0252246566073136	5	Data	mRNA
1226	0.883491904416495	0.0251956293845204	5	Data	mRNA
1227	0.884265963690981	0.0262599608869386	5	Data	mRNA
1228	0.897037941720001	0.026685693487906	5	Data	mRNA
1229	0.898102273222419	0.0276532675810135	5	Data	mRNA
1230	0.892200071254463	0.0276048888763581	5	Data	mRNA
1231	0.9033271733252	0.0284370025964306	5	Data	mRNA
1232	0.903520688143821	0.0283402451871199	5	Data	mRNA
1233	0.894038462031367	0.0280112699954633	5	Data	mRNA
1234	0.902940143687957	0.0280790001819808	5	Data	mRNA
1235	0.905359078920726	0.0281177031457051	5	Data	mRNA
1236	0.914357517986626	0.0279532155498768	5	Data	mRNA
1237	0.930709520160143	0.0277597007312553	5	Data	mRNA
1238	0.938353355495693	0.0278177551768418	5	Data	mRNA
1239	0.949190185338497	0.0278274309177729	5	Data	mRNA
1240	0.969509241293756	0.0282725150006023	5	Data	mRNA
1241	0.977249834038616	0.0285144085238792	5	Data	mRNA
1242	0.982087704504154	0.0288530594564669	5	Data	mRNA
1243	0.992731019528337	0.0292207376118477	5	Data	mRNA
1244	0.988860723155906	0.0287659777880872	5	Data	mRNA
1245	0.996601315900767	0.0294432796532625	5	Data	mRNA
1246	1.00821220501806	0.0299464181816784	5	Data	mRNA
1247	1.00627705683184	0.0308269106064062	5	Data	mRNA
1248	1.00337433455252	0.0309139922747859	5	Data	mRNA
1249	1.01982309413535	0.0316493485855477	5	Data	mRNA
1250	1.01692037185602	0.0316783758083409	5	Data	mRNA
1251	1.02079066822846	0.0315912941399612	5	Data	mRNA
1252	1.01982309413535	0.0316106456218233	5	Data	mRNA
1253	1.01208250139049	0.0313977793213397	5	Data	mRNA
1254	1.0004716122732	0.0300818785547134	5	Data	mRNA
1255	1.0140176495767	0.0322879474869986	5	Data	mRNA
1256	1.00530948273873	0.0320557297046528	5	Data	mRNA
1257	1.01111492729738	0.0322008658186189	5	Data	mRNA
1258	1.01111492729738	0.0317944846995138	5	Data	mRNA
1259	0.998536464086982	0.0314268065441329	5	Data	mRNA
1260	0.990795871342122	0.0312526432073736	5	Data	mRNA
1261	0.997568889993874	0.0311945887617871	5	Data	mRNA
1262	0.979184982224831	0.0306527472696469	5	Data	mRNA
1263	0.977249834038616	0.030923668015717	5	Data	mRNA
1264	0.981120130411046	0.0309526952385102	5	Data	mRNA
1265	0.974347111759293	0.0308075591245441	5	Data	mRNA
1266	0.967574093107541	0.0305753413421983	5	Data	mRNA
1267	0.954415085441278	0.0303431235598525	5	Data	mRNA
1268	0.947158279742971	0.0298206335495744	5	Data	mRNA
1269	0.951125333524712	0.0298593365132987	5	Data	mRNA
1270	0.951222090934023	0.0295206855807111	5	Data	mRNA
1271	0.933031697983601	0.0283886238917752	5	Data	mRNA
1272	0.940288503681908	0.0286014901922589	5	Data	mRNA
1273	0.934386301713952	0.0254181714259351	5	Data	mRNA
1274	0.929451673839103	0.025408495685004	5	Data	mRNA
1275	0.915905636535598	0.0252053051254514	5	Data	mRNA
1276	0.930225733113589	0.0257664980994538	5	Data	mRNA
1277	0.938159840677071	0.0259696886590064	5	Data	mRNA
1278	0.955189144715764	0.0266179633013884	5	Data	mRNA
1279	0.957898352176465	0.0269275870111829	5	Data	mRNA
1280	0.961768648548895	0.0275468344307717	5	Data	mRNA
1281	0.963897311553732	0.0281564061094294	5	Data	mRNA
1282	0.965445430102704	0.0281080274047741	5	Data	mRNA
1283	0.968541667200648	0.027972567031739	5	Data	mRNA
1284	0.960607559637166	0.0277597007312553	5	Data	mRNA
1285	0.969509241293756	0.0279241883270836	5	Data	mRNA
1286	0.970476815386863	0.0280790001819808	5	Data	mRNA
1287	0.963897311553732	0.0278080794359107	5	Data	mRNA
1288	0.976282259945508	0.0282144605550159	5	Data	mRNA
1289	0.978217408131723	0.0283208937052577	5	Data	mRNA
1290	0.982087704504154	0.0283982996327063	5	Data	mRNA
1291	0.976282259945508	0.0282434877778091	5	Data	mRNA
1292	0.971444389479971	0.0284273268554995	5	Data	mRNA
1293	0.972411963573078	0.0284370025964306	5	Data	mRNA
1294	0.983055278597261	0.0298206335495744	5	Data	mRNA
1295	0.966703276423744	0.0294529553941935	5	Data	mRNA
1296	0.963897311553732	0.0299851211454027	5	Data	mRNA
1297	0.978217408131723	0.0313881035804086	5	Data	mRNA
1298	0.973379537666186	0.031175237279925	5	Data	mRNA
1299	0.970476815386863	0.0309333437566481	5	Data	mRNA
1300	0.973379537666186	0.031562266917168	5	Data	mRNA
1301	0.963800554144421	0.0316106456218233	5	Data	mRNA
1302	0.960123772590612	0.0315525911762369	5	Data	mRNA
1303	0.975314685852401	0.0316783758083409	5	Data	mRNA
1304	0.964768128237529	0.0314558337669261	5	Data	mRNA
1305	0.947545309380214	0.0298786879951609	5	Data	mRNA
1306	0.93545063321637	0.0284950570420171	5	Data	mRNA
1307	0.946868007515039	0.0288433837155358	5	Data	mRNA
1308	0.940772290728462	0.0287079233425007	5	Data	mRNA
1309	0.942804196323987	0.0283208937052577	5	Data	mRNA
1310	0.955479416943696	0.0316590243264787	5	Data	mRNA
1311	0.960414044818545	0.0318525391451002	5	Data	mRNA
1312	0.959543228134748	0.0319686480362731	5	Data	mRNA
1313	0.946577735287107	0.0316009698808923	5	Data	mRNA
1314	0.944158800054338	0.0315138882125126	5	Data	mRNA
1315	0.969509241293756	0.0323653534144472	5	Data	mRNA
1316	0.955382659534386	0.0296561459537461	5	Data	mRNA
1317	0.946577735287107	0.0296561459537461	5	Data	mRNA
1318	0.944642587100892	0.0294723068760557	5	Data	mRNA
1319	0.94696476492435	0.0295013340988489	5	Data	mRNA
1320	0.940482018500529	0.0295787400262975	5	Data	mRNA
1321	0.955285902125075	0.030662423010578	5	Data	mRNA
1322	0.955382659534386	0.0306043685649915	5	Data	mRNA
1323	0.964864885646839	0.0308172348654752	5	Data	mRNA
1324	0.969509241293756	0.0309526952385102	5	Data	mRNA
1325	0.971444389479971	0.0312429674664425	5	Data	mRNA
1326	0.963316767097867	0.0299464181816784	5	Data	mRNA
1327	0.976282259945508	0.0303237720779903	5	Data	mRNA
1328	0.964284341190975	0.0303140963370592	5	Data	mRNA
1329	0.958091866995087	0.0298206335495744	5	Data	mRNA
1330	0.958865926269573	0.0299851211454027	5	Data	mRNA
1331	0.951512363161955	0.0299270666998162	5	Data	mRNA
1332	0.966896791242365	0.0322879474869986	5	Data	mRNA
1333	0.971444389479971	0.03221054155955	5	Data	mRNA
1334	0.972411963573078	0.0325685439739998	5	Data	mRNA
1335	0.973379537666186	0.0326556256423795	5	Data	mRNA
1336	0.973379537666186	0.0330523310205536	5	Data	mRNA
1337	0.977249834038616	0.0321718385958257	5	Data	mRNA
1338	0.981120130411046	0.0321524871139636	5	Data	mRNA
1339	0.983055278597261	0.0318718906269624	5	Data	mRNA
1340	0.980152556317938	0.0321428113730325	5	Data	mRNA
1341	0.982087704504154	0.0321911900776879	5	Data	mRNA
1342	0.988860723155906	0.0323847048963094	5	Data	mRNA
1343	0.994666167714552	0.0327040043470349	5	Data	mRNA
1344	1.00917977911116	0.0330813582433468	5	Data	mRNA
1345	1.00530948273873	0.031175237279925	5	Data	mRNA
1346	1.00821220501806	0.031059128388752	5	Data	mRNA
1347	1.00627705683184	0.0315332396943747	5	Data	mRNA
1348	1.02079066822846	0.0313977793213397	5	Data	mRNA
1349	1.00337433455252	0.0308269106064062	5	Data	mRNA
1350	1.01208250139049	0.0316203213627544	5	Data	mRNA
1351	1.00724463092495	0.031175237279925	5	Data	mRNA
1352	1.01014735320427	0.0312236159845803	5	Data	mRNA
1353	1.01982309413535	0.0321331356321014	5	Data	mRNA
1354	1.00821220501806	0.0321041084093082	5	Data	mRNA
1355	1.0014391863663	0.0322782717460676	5	Data	mRNA
1356	1.0004716122732	0.032075081186515	5	Data	mRNA
1357	1.00724463092495	0.0324040563781715	5	Data	mRNA
1358	1.00821220501806	0.0323460019325851	5	Data	mRNA
1359	0.998536464086982	0.0322395687823432	5	Data	mRNA
1360	0.983055278597261	0.0319105935906867	5	Data	mRNA
1361	0.971444389479971	0.0318525391451002	5	Data	mRNA
1362	0.9573178077206	0.0313881035804086	5	Data	mRNA
1363	0.964864885646839	0.0318815663678935	5	Data	mRNA
1364	0.9636070393258	0.0314751852487883	5	Data	mRNA
1365	0.956059961399561	0.0312719946892357	5	Data	mRNA
1366	0.953834540985413	0.031436482285064	5	Data	mRNA
1367	0.948803155701254	0.0312332917255114	5	Data	mRNA
1368	0.966122731967879	0.0330910339842779	5	Data	mRNA
1369	0.980152556317938	0.0331877913935886	5	Data	mRNA
1370	0.964187583781664	0.0327136800879659	5	Data	mRNA
1371	0.967574093107541	0.0326459499014484	5	Data	mRNA
1372	0.968541667200648	0.0323943806372405	5	Data	mRNA
1373	0.95857565404164	0.0318525391451002	5	Data	mRNA
1374	0.955672931762318	0.0318331876632381	5	Data	mRNA
1375	0.94435231487296	0.0313687520985465	5	Data	mRNA
1376	0.946190705649864	0.0314848609897194	5	Data	mRNA
1377	0.946577735287107	0.032587895455862	5	Data	mRNA
1378	0.957704837357844	0.033623199735487	5	Data	mRNA
1379	0.971444389479971	0.0342908258597312	5	Data	mRNA
1380	0.962832980051314	0.0343101773415934	5	Data	mRNA
1381	0.964574613418907	0.0336909299220046	5	Data	mRNA
1382	0.976282259945508	0.0339521749271436	5	Data	mRNA
1383	0.975314685852401	0.0340489323364543	5	Data	mRNA
1384	0.989828297249014	0.0349584519839754	5	Data	mRNA
1385	0.999504038180089	0.0353551573621495	5	Data	mRNA
1386	1.01498522366981	0.0361195408957045	5	Data	mRNA
1387	1.01692037185602	0.0357518627403236	5	Data	mRNA
1388	1.01305007548359	0.0357131597765993	5	Data	mRNA
1389	1.03046640915953	0.0385675033512666	5	Data	mRNA
1390	1.04885031692857	0.0390222631750271	5	Data	mRNA
1391	1.05852605785965	0.0394286442941323	5	Data	mRNA
1392	1.05852605785965	0.0398059981904442	5	Data	mRNA
1393	1.0517530392079	0.0396608620764781	5	Data	mRNA
1394	1.04207729827682	0.0394963744806498	5	Data	mRNA
1395	1.03820700190439	0.0393318868848215	5	Data	mRNA
1396	1.03820700190439	0.039012587434096	5	Data	mRNA
1397	1.03530427962507	0.0396802135583402	5	Data	mRNA
1398	1.03143398325264	0.0393028596620283	5	Data	mRNA
1399	1.02369339050778	0.0394963744806498	5	Data	mRNA
1400	1.02175824232156	0.0393512383666837	5	Data	mRNA
1401	1.02175824232156	0.0393125354029594	5	Data	mRNA
1402	1.02272581641467	0.0388674513201299	5	Data	mRNA
1403	1.02756368688021	0.0406090846877235	5	Data	mRNA
1404	1.03336913143885	0.0408316267291382	5	Data	mRNA
1405	1.03433670553196	0.0411122232161394	5	Data	mRNA
1406	1.03046640915953	0.0411218989570705	5	Data	mRNA
1407	1.02466096460089	0.0391190205843379	5	Data	mRNA
1408	1.05368818739411	0.040928384138449	5	Data	mRNA
1409	1.07981268790802	0.0422055819413509	5	Data	mRNA
1410	1.06142878013897	0.0414605498896581	5	Data	mRNA
1411	1.04981789102168	0.0408606539519314	5	Data	mRNA
1412	1.03627185371818	0.0409767628431043	5	Data	mRNA
1413	1.03336913143885	0.0410057900658976	5	Data	mRNA
1414	1.04401244646304	0.038877127061061	5	Data	mRNA
1415	1.03240155734575	0.0377837683358495	5	Data	mRNA
1416	1.04304487236993	0.0405994089467924	5	Data	mRNA
1417	1.02175824232156	0.0358582958905655	5	Data	mRNA
1418	1.01498522366981	0.0361001894138423	5	Data	mRNA
1419	0.994666167714552	0.0352583999528388	5	Data	mRNA
1420	0.995633741807659	0.0349487762430444	5	Data	mRNA
1421	0.990795871342122	0.0348229916109404	5	Data	mRNA
1422	0.984022852690369	0.0342134199322826	5	Data	mRNA
1423	0.996601315900767	0.03463915253325	5	Data	mRNA
1424	0.999504038180089	0.0346778554969742	5	Data	mRNA
1425	0.990795871342122	0.0344746649374217	5	Data	mRNA
1426	0.989828297249014	0.034523043642077	5	Data	mRNA
1427	0.979184982224831	0.0338263902950396	5	Data	mRNA
1428	0.972411963573078	0.0336715784401424	5	Data	mRNA
1429	0.975314685852401	0.0334200091759344	5	Data	mRNA
1430	0.995633741807659	0.0344166104918352	5	Data	mRNA
1431	0.982087704504154	0.033613523994556	5	Data	mRNA
1432	0.986925574969691	0.0334780636215209	5	Data	mRNA
1433	0.974347111759293	0.033100709725209	5	Data	mRNA
1434	0.987893149062799	0.033487739362452	5	Data	mRNA
1435	0.999504038180089	0.0336328754764181	5	Data	mRNA
1436	0.997568889993874	0.0329652493521739	5	Data	mRNA
1437	0.973379537666186	0.0307882076426819	5	Data	mRNA
1438	0.982087704504154	0.0318815663678935	5	Data	mRNA
1439	0.983055278597261	0.0319879995181353	5	Data	mRNA
1440	0.983055278597261	0.0323943806372405	5	Data	mRNA
1441	0.979184982224831	0.0322879474869986	5	Data	mRNA
1442	0.979184982224831	0.032587895455862	5	Data	mRNA
1443	0.963413524507178	0.0320170267409285	5	Data	mRNA
1444	0.965929217149258	0.0319299450725488	5	Data	mRNA
1445	0.980152556317938	0.0328781676837942	5	Data	mRNA
1446	0.973379537666186	0.0324427593418958	5	Data	mRNA
1447	1.00821220501806	0.0361388923775666	5	Data	mRNA
1448	1.01982309413535	0.0362840284915328	5	Data	mRNA
1449	1.01305007548359	0.0364291646054989	5	Data	mRNA
1450	1.01788794594913	0.0362550012687395	5	Data	mRNA
1451	1.0140176495767	0.0362937042324638	5	Data	mRNA
1452	1.01305007548359	0.03643884034643	5	Data	mRNA
1453	1.03240155734575	0.0367387883152933	5	Data	mRNA
1454	1.03336913143885	0.0370097090613634	5	Data	mRNA
1455	1.04110972418371	0.0371161422116053	5	Data	mRNA
1456	1.03530427962507	0.0361582438594288	5	Data	mRNA
1457	1.03143398325264	0.0361679196003599	5	Data	mRNA
1458	1.02466096460089	0.0361195408957045	5	Data	mRNA
1459	1.02272581641467	0.0362259740459463	5	Data	mRNA
1460	0.998536464086982	0.0352680756937699	5	Data	mRNA
1461	1.00724463092495	0.0356260781082196	5	Data	mRNA
1462	1.00434190864563	0.0360808379319802	5	Data	mRNA
1463	0.986925574969691	0.0356260781082196	5	Data	mRNA
1464	0.982087704504154	0.0357034840356682	5	Data	mRNA
1465	1.0004716122732	0.0362453255278085	5	Data	mRNA
1466	0.980152556317938	0.0355970508854264	5	Data	mRNA
1467	0.987893149062799	0.0357808899631168	5	Data	mRNA
1468	0.992731019528337	0.0354228875486671	5	Data	mRNA
1469	0.988860723155906	0.0353164543984252	5	Data	mRNA
1470	0.984022852690369	0.0355680236626332	5	Data	mRNA
1471	0.989828297249014	0.0354809419942535	5	Data	mRNA
1472	0.990795871342122	0.0352487242119077	5	Data	mRNA
1473	0.996601315900767	0.0358873231133587	5	Data	mRNA
1474	0.996601315900767	0.0360034320045316	5	Data	mRNA
1475	0.972411963573078	0.0322008658186189	5	Data	mRNA
1476	0.973379537666186	0.0322589202642054	5	Data	mRNA
1477	0.989828297249014	0.0329846008340361	5	Data	mRNA
1478	0.984022852690369	0.0325685439739998	5	Data	mRNA
1479	0.973379537666186	0.032336326191654	5	Data	mRNA
1480	0.970476815386863	0.0325201652693444	5	Data	mRNA
1481	0.961575133730274	0.0322782717460676	5	Data	mRNA
1482	0.960994589274409	0.0323943806372405	5	Data	mRNA
1483	0.982087704504154	0.0338941204815571	5	Data	mRNA
1484	0.981120130411046	0.0341553654866962	5	Data	mRNA
1485	0.96370379673511	0.0335844967717627	5	Data	mRNA
1486	0.979184982224831	0.0336038482536249	5	Data	mRNA
1487	0.978217408131723	0.0335844967717627	5	Data	mRNA
1488	0.995633741807659	0.0345617466058014	5	Data	mRNA
1489	1.00724463092495	0.0343392045643866	5	Data	mRNA
1490	0.994666167714552	0.0334683878805898	5	Data	mRNA
1491	0.997568889993874	0.0336038482536249	5	Data	mRNA
1492	1.01692037185602	0.0340489323364543	5	Data	mRNA
1493	1.00821220501806	0.0339521749271436	5	Data	mRNA
1494	1.02272581641467	0.0352196969891145	5	Data	mRNA
1495	1.0265961127871	0.0352293727300455	5	Data	mRNA
1496	1.02562853869399	0.0351906697663213	5	Data	mRNA
1497	1.02175824232156	0.0345617466058014	5	Data	mRNA
1498	1.04110972418371	0.0349487762430444	5	Data	mRNA
1499	1.03820700190439	0.0347842886472161	5	Data	mRNA
1500	1.0265961127871	0.0342037441913516	5	Data	mRNA
0	1.65605207458597	0.110771974548407	3	Data	mRNA
-1	1.63615291748146	0.110550872802801	3	Data	mRNA
-2	1.43273931152431	0.0359179785736302	3	Data	mRNA
-3	1.47364313446134	0.0368466059051737	3	Data	mRNA
-4	1.45374397735684	0.0353762792968964	3	Data	mRNA
-5	1.43384482025233	0.0327009481750687	3	Data	mRNA
-6	1.41836769805994	0.032634617651387	3	Data	mRNA
-7	1.42610625915614	0.0328778295715531	3	Data	mRNA
-8	1.41394566314783	0.0302909391479676	3	Data	mRNA
-9	1.40178506713952	0.0297050195221127	3	Data	mRNA
-10	1.40178506713952	0.028964328674334	3	Data	mRNA
-11	1.40841811950769	0.0290085490234551	3	Data	mRNA
-12	1.40067955841149	0.0286326760559256	3	Data	mRNA
-13	1.40067955841149	0.0284557946594411	3	Data	mRNA
-14	1.38078040130699	0.0269080824402019	3	Data	mRNA
-15	1.37525285766685	0.0269301926147624	3	Data	mRNA
-16	1.37304184021079	0.0269854680511638	3	Data	mRNA
-17	1.37193633148277	0.0259131245849766	3	Data	mRNA
-18	1.36088124420249	0.0253824803955232	3	Data	mRNA
-19	1.38078040130699	0.0260900059814611	3	Data	mRNA
-20	1.38851896240319	0.0254377558319246	3	Data	mRNA
-21	1.37746387512291	0.0253603702209626	3	Data	mRNA
-22	1.37635836639488	0.0249071116424712	3	Data	mRNA
-23	1.38299141876305	0.0252719295227204	3	Data	mRNA
-24	1.37635836639488	0.0245644039367825	3	Data	mRNA
-25	1.38409692749107	0.0248518362060698	3	Data	mRNA
-26	1.38741345367516	0.0251282133880768	3	Data	mRNA
-27	1.36751429657065	0.0252055989990387	3	Data	mRNA
-28	1.36309226165854	0.0253050947845612	3	Data	mRNA
-29	1.37304184021079	0.0255925270538485	3	Data	mRNA
-30	1.37193633148277	0.0253382600464021	3	Data	mRNA
-31	1.3852024362191	0.025415645657364	3	Data	mRNA
-32	1.39515201477135	0.0255261965301668	3	Data	mRNA
-33	1.38962447113121	0.0254045905700838	3	Data	mRNA
-34	1.39625752349938	0.0255925270538485	3	Data	mRNA
-35	1.40620710205163	0.0269744129638835	3	Data	mRNA
-36	1.38741345367516	0.0268638620910807	3	Data	mRNA
-37	1.38851896240319	0.0266648705200357	3	Data	mRNA
-38	1.38409692749107	0.0266648705200357	3	Data	mRNA
-39	1.40510159332361	0.0286547862304861	3	Data	mRNA
-40	1.42942278534022	0.0304236001953309	3	Data	mRNA
-41	1.45263846862881	0.034370266354391	3	Data	mRNA
-42	1.44932194244473	0.034370266354391	3	Data	mRNA
-43	1.45374397735684	0.0341381095215051	3	Data	mRNA
-44	1.45927152099698	0.0343260460052698	3	Data	mRNA
-45	1.45042745117275	0.0341491646087854	3	Data	mRNA
-46	1.46922109954923	0.034370266354391	3	Data	mRNA
-47	1.46037702972501	0.0339943933868614	3	Data	mRNA
-48	1.4482164337167	0.0338175119903769	3	Data	mRNA
-49	1.45263846862881	0.0335964102447713	3	Data	mRNA
-50	1.46037702972501	0.033740126379415	3	Data	mRNA
-51	1.44932194244473	0.0335079695465291	3	Data	mRNA
-52	1.46590457336515	0.0353762792968964	3	Data	mRNA
-53	1.46590457336515	0.0353320589477753	3	Data	mRNA
-54	1.44711092498867	0.0352104529876923	3	Data	mRNA
-55	1.44489990753261	0.03512201228945	3	Data	mRNA
-56	1.45153295990078	0.0353873343841767	3	Data	mRNA
-57	1.43826685516445	0.0352436182495331	3	Data	mRNA
-58	1.44489990753261	0.0355863259552218	3	Data	mRNA
-59	1.45153295990078	0.035674766653464	3	Data	mRNA
-60	1.43495032898036	0.0355531606933809	3	Data	mRNA
-61	1.44158338134853	0.0356416013916232	3	Data	mRNA
-62	1.44268889007656	0.0355421056061007	3	Data	mRNA
-63	1.42721176788417	0.0344144867035121	3	Data	mRNA
-64	1.43052829406825	0.0343813214416712	3	Data	mRNA
-65	1.43495032898036	0.0344808172271938	3	Data	mRNA
-66	1.44379439880459	0.0348235249328824	3	Data	mRNA
-67	1.43495032898036	0.0334305839355671	3	Data	mRNA
-68	1.41836769805994	0.0290969897216973	3	Data	mRNA
-69	1.39736303222741	0.0276598283752609	3	Data	mRNA
-70	1.39515201477135	0.0275382224151778	3	Data	mRNA
-71	1.38962447113121	0.0275713876770187	3	Data	mRNA
-72	1.38078040130699	0.0279472606445482	3	Data	mRNA
-73	1.38078040130699	0.028135197128313	3	Data	mRNA
-74	1.36751429657065	0.0279472606445482	3	Data	mRNA
-75	1.35645920929037	0.027505057153337	3	Data	mRNA
-76	1.35867022674643	0.027505057153337	3	Data	mRNA
-77	1.36419777038657	0.028135197128313	3	Data	mRNA
-78	1.35535370056235	0.0281020318664721	3	Data	mRNA
-79	1.35977573547446	0.0284447395721608	3	Data	mRNA
-80	1.34982615692221	0.0263111077270667	3	Data	mRNA
-81	1.34429861328207	0.0266095950836343	3	Data	mRNA
-82	1.34650963073812	0.0265543196472329	3	Data	mRNA
-83	1.35093166565023	0.0264879891235512	3	Data	mRNA
-84	1.34098208709798	0.0263332179016273	3	Data	mRNA
-85	1.34540412201009	0.0261784466797034	3	Data	mRNA
-86	1.35203717437826	0.0262447772033851	3	Data	mRNA
-87	1.33987657836995	0.0261342263305823	3	Data	mRNA
-88	1.33877106964193	0.0260347305450597	3	Data	mRNA
-89	1.33103250854573	0.025692022839371	3	Data	mRNA
-90	1.31444987762531	0.0253603702209626	3	Data	mRNA
-91	1.32439945617756	0.0269080824402019	3	Data	mRNA
-92	1.3221884387215	0.026874917178361	3	Data	mRNA
-93	1.30118377288897	0.0246417895477444	3	Data	mRNA
-94	1.30118377288897	0.0246970649841458	3	Data	mRNA
-95	1.30560580780108	0.024663899722305	3	Data	mRNA
-96	1.30781682525714	0.0253050947845612	3	Data	mRNA
-97	1.31887191253742	0.0255593617920077	3	Data	mRNA
-98	1.32771598236164	0.0259352347595372	3	Data	mRNA
-99	1.32550496490559	0.0260126203704992	3	Data	mRNA
-100	1.33324352600178	0.0261563365051428	3	Data	mRNA
-101	1.31776640380939	0.025415645657364	3	Data	mRNA
-102	1.31555538635334	0.0253050947845612	3	Data	mRNA
-103	1.3299269998177	0.0266427603454751	3	Data	mRNA
-104	1.34429861328207	0.0289422184997734	3	Data	mRNA
-105	1.32882149108967	0.0284557946594411	3	Data	mRNA
-106	1.3299269998177	0.0281130869537524	3	Data	mRNA
-107	1.33213801727376	0.0280688666046313	3	Data	mRNA
-108	1.31666089508136	0.0276929936371018	3	Data	mRNA
-109	1.33103250854573	0.027980425906389	3	Data	mRNA
-110	1.34319310455404	0.02841157431032	3	Data	mRNA
-111	1.33213801727376	0.0279914809936693	3	Data	mRNA
-112	1.33877106964193	0.0278809301208665	3	Data	mRNA
-113	1.34098208709798	0.027980425906389	3	Data	mRNA
-114	1.3221884387215	0.0279362055572679	3	Data	mRNA
-115	1.31776640380939	0.0277593241607834	3	Data	mRNA
-116	1.31887191253742	0.0279472606445482	3	Data	mRNA
-117	1.31223886016925	0.0281020318664721	3	Data	mRNA
-118	1.32550496490559	0.0281683623901538	3	Data	mRNA
-119	1.3100278427132	0.0251724337371979	3	Data	mRNA
-120	1.30560580780108	0.0252387642608796	3	Data	mRNA
-121	1.3100278427132	0.0257251881012119	3	Data	mRNA
-122	1.31887191253742	0.0256256923156894	3	Data	mRNA
-123	1.32329394744953	0.0261342263305823	3	Data	mRNA
-124	1.3221884387215	0.0261895017669837	3	Data	mRNA
-125	1.3376655609139	0.031728100494404	3	Data	mRNA
-126	1.32329394744953	0.0317612657562448	3	Data	mRNA
-127	1.32439945617756	0.0317612657562448	3	Data	mRNA
-128	1.33324352600178	0.0318386513672068	3	Data	mRNA
-129	1.32771598236164	0.0315843843597604	3	Data	mRNA
-130	1.33877106964193	0.0317723208435251	3	Data	mRNA
-131	1.34982615692221	0.0319823675018504	3	Data	mRNA
-132	1.35203717437826	0.0319381471527293	3	Data	mRNA
-133	1.3653032791146	0.0323250752075391	3	Data	mRNA
-134	1.3653032791146	0.0322697997711377	3	Data	mRNA
-135	1.3575647180184	0.0320486980255321	3	Data	mRNA
-136	1.36751429657065	0.0322476895965772	3	Data	mRNA
-137	1.38078040130699	0.0329220499206743	3	Data	mRNA
-138	1.37635836639488	0.033662740768453	3	Data	mRNA
-139	1.37967489257896	0.0341712747833459	3	Data	mRNA
-140	1.3852024362191	0.0339612281250206	3	Data	mRNA
-141	1.37414734893882	0.0338175119903769	3	Data	mRNA
-142	1.3852024362191	0.0341491646087854	3	Data	mRNA
-143	1.37525285766685	0.0335411348083699	3	Data	mRNA
-144	1.37525285766685	0.033662740768453	3	Data	mRNA
-145	1.37414734893882	0.0335632449829305	3	Data	mRNA
-146	1.38741345367516	0.0383058774261707	3	Data	mRNA
-147	1.35867022674643	0.0339170077758995	3	Data	mRNA
-148	1.36419777038657	0.0339722832123009	3	Data	mRNA
-149	1.36751429657065	0.0330436558807573	3	Data	mRNA
-150	1.36088124420249	0.0327893888733109	3	Data	mRNA
-151	1.35424819183432	0.0326456727386673	3	Data	mRNA
-152	1.36419777038657	0.0324687913421828	3	Data	mRNA
-153	1.36088124420249	0.0321592488983349	3	Data	mRNA
-154	1.35424819183432	0.0321150285492138	3	Data	mRNA
-155	1.34982615692221	0.0318718166290476	3	Data	mRNA
-156	1.33434903472981	0.0316949352325632	3	Data	mRNA
-157	1.33103250854573	0.031728100494404	3	Data	mRNA
-158	1.33434903472981	0.0318275962799265	3	Data	mRNA
-159	1.32108292999348	0.031374337701435	3	Data	mRNA
-160	1.32108292999348	0.0311090156067083	3	Data	mRNA
-161	1.30892233398517	0.0309542443847844	3	Data	mRNA
-162	1.30560580780108	0.0311642910431097	3	Data	mRNA
-163	1.30671131652911	0.0311090156067083	3	Data	mRNA
-164	1.31555538635334	0.0320486980255321	3	Data	mRNA
-165	1.302289281617	0.0315954394470406	3	Data	mRNA
-166	1.30560580780108	0.0318607615417674	3	Data	mRNA
-167	1.2945507205208	0.0313080071777534	3	Data	mRNA
-168	1.28902317688066	0.031252731741352	3	Data	mRNA
-169	1.2945507205208	0.0313080071777534	3	Data	mRNA
-170	1.28681215942461	0.0307552528137394	3	Data	mRNA
-171	1.30007826416094	0.0307994731628605	3	Data	mRNA
-172	1.30892233398517	0.0310316299957464	3	Data	mRNA
-173	1.30892233398517	0.0309984647339055	3	Data	mRNA
-174	1.28128461578447	0.0242880267547755	3	Data	mRNA
-175	1.29676173797686	0.0254598660064852	3	Data	mRNA
-176	1.30671131652911	0.0254377558319246	3	Data	mRNA
-177	1.30007826416094	0.025493031268326	3	Data	mRNA
-178	1.31444987762531	0.0273060655822919	3	Data	mRNA
-179	1.32329394744953	0.0275713876770187	3	Data	mRNA
-180	1.32771598236164	0.0275271673278975	3	Data	mRNA
